NOME;tipo;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020
Outros;Total;5,236153093;5,320289584;6,546221438;6,687597279;7,429625828;7,749698575;7,864427839;8,973926465;9,673716389;10,03368432;12,07318723;12,20780876;13,68103426;12,9786756;13,58929814;12,41332806;12,24870016;11,86347823;10,96860665;11,03276507;11,51394899
Região Metropolitana do Vale do Rio Cuiabá;Pedestres;5,264505507;4,46073264;6,1288823;4,782449776;3,530504664;4,229889047;4,479961771;4,449685185;5,059633704;4,905798013;4,766126188;4,724449129;3,539671914;3,079664768;4,27586235;1,716873432;2,905305087;3,579631895;3,873289217;2,208762642;2,382513495
Região Metropolitana do Vale do Piancó;Pedestres;0,710732054;1,427449861;0;0;0;0,719621191;0,720996128;0;1,376083666;0,686275855;0;0,710267629;0,710146574;1,398171192;2,794388867;0,69814851;0,69770038;0,697277133;1,394962789;0,698075406;0,69819238
Região Metropolitana do Vale do Paraíba e Litoral Norte;Pedestres;1,355346843;1,624650577;1,550569398;1,573669927;1,338371147;1,405610107;1,337025306;1,623764489;1,923168093;1,372315353;0,971476565;0,918824884;1,908266175;1,121851803;0,90520377;0,855959537;0,646235135;0,880754983;0,751479723;0,940214134;1,048034934
Região Metropolitana do Vale do Paraíba;Pedestres;4,78120032;5,397592674;1,194364986;1,78486435;0,590336196;3,526839247;3,511934725;1,72294969;2,231532672;1,662602527;1,192605844;1,191391009;3,570748429;1,146394589;1,716355148;1,142093572;0;0,569771351;1,734826055;1,155555042;0
Região Metropolitana do Vale do Mamanguape;Pedestres;0;1,939506783;0,962871668;0;3,756856263;2,79194431;1,844627063;6,39736794;4,446618347;0,881717586;2,644429949;2,624097966;1,741887161;5,931348873;1,679980512;1,666083537;8,264872638;4,101419912;1,654506047;2,466476474;1,634187196
Região Metropolitana do Vale do Itajaí;Pedestres;0,537475478;0,175249511;0;0,169216763;0;0,320072721;0,157023833;0,156738584;0,304400567;0,450043654;0,289968118;0,285778382;0,281843368;0;0,264303092;0,389443991;0,765448668;0,376287373;0,123598394;0,121593557;0,478744922
Região Metropolitana do Vale do Aço;Pedestres;0,760780256;0,150373905;0,446625299;0,147380894;0,288680686;0,428131676;0,282259032;0;0,418320193;0,138371533;0,838105881;0,832833633;0,551875618;1,06458859;1,983200966;1,708177572;2,090120783;1,818784143;1,566090998;2,595248878;1,290507415
Região Metropolitana do Sul do Estado;Pedestres;8,958700391;2,826935037;0;0;2,430074603;2,358156865;6,816632584;4,65127096;2,22316089;4,336325398;4,35615961;0;2,092487968;0;0;3,892868265;1,915011777;5,655575455;3,610434155;3,538633026;1,735418149
Região Metropolitana do Sudoeste Maranhense;Pedestres;0;0,613453652;0,611718071;0,305115257;3,946329913;5,75156276;4,226223718;2,462614435;1,495805761;1,791584926;1,734740786;8,634037679;9,169238351;8,269694706;8,81550847;4,538093037;6,790633453;5,363852714;6,955941069;15,54726368;10,52730728
Região Metropolitana do Sertão;Pedestres;0,699173577;2,821769955;2,776466669;1,377325097;3,387373228;5,371542909;1,996672213;3,989122991;1,29144739;3,843960817;3,292311137;1,310092296;1,303602506;1,251932671;0;2,476918218;0,61675476;0,614454426;1,872074883;4,354371167;1,860418966
Região Metropolitana do São Francisco;Pedestres;4,258581041;3,382778276;5,043330616;8,35470746;8,250144378;2,457988874;4,068877966;1,643007361;0;5,555687834;3,211510052;0,799341343;0,796825447;0;0;0;0,757191426;1,509468139;2,29927343;3,057426106;2,287090897
